"","Factor 1","Factor 2","Factor 3","Factor 4"
"ENSG00000207927",-0.00711965886875987,-0.0269758533686399,0.0249629970639944,7.5080188253196e-06
"ENSG00000207614",-0.0667770579457283,-0.0463405326008797,0.00553784240037203,2.70661985268816e-06
"ENSG00000264386",-0.0594460256397724,-0.0223780777305365,0.0376280099153519,2.02346873265924e-05
"ENSG00000207635",0.00348737556487322,0.0312826633453369,0.0576799102127552,4.43965205931818e-07
"ENSG00000207729",-0.0575679056346416,-0.0584148652851582,0.047359973192215,2.14099486584018e-06
"ENSG00000265444",-0.0180796943604946,-0.00211695884354413,-0.00410141330212355,1.43981396831805e-05
"ENSG00000263932",0.0192643813788891,0.0166952591389418,0.00121526373550296,-1.7923686073118e-06
"ENSG00000276147",-0.0259141176939011,-0.00376756768673658,0.0386273190379143,4.68597318104003e-06
"ENSG00000275770",-0.00194559386000037,-0.00613523833453655,0.0151976691558957,9.81448465608992e-07
"ENSG00000207963",0.0327641256153584,0.00468668108806014,0.0149870980530977,-1.09738186893082e-06
"ENSG00000266407",0.0543475560843945,0.0122206043452024,-0.0138780223205686,-1.30626438021864e-06
"ENSG00000266594",-0.0352154076099396,-0.0392363145947456,0.00967051461338997,-2.49087247539137e-06
"ENSG00000276124",0.00296889059245586,-0.0118650179356337,0.00451510539278388,1.08954645838821e-06
"ENSG00000265981",-0.000328750786138698,0.0146328108385205,-0.0722428187727928,1.77175991211698e-07
"ENSG00000221445",-0.00677574425935745,0.023988876491785,0.0468472354114056,-1.25675762774335e-06
"ENSG00000275519",-0.0207805596292019,-0.00422741146758199,0.0257698632776737,-3.10590257868171e-06
"ENSG00000221510",-0.0342522636055946,-0.0110927131026983,0.0234359782189131,-3.9418441701855e-06
"ENSG00000284575",0.0295864455401897,0.0568485669791698,-0.0440939031541348,4.07635843657772e-06
"ENSG00000207991",-0.0488985739648342,-0.000362004066118971,0.028891084715724,2.40218491853739e-06
"ENSG00000275458",-0.0400513149797916,0.00555865466594696,-0.0269083771854639,-1.21217954074382e-06
"ENSG00000199032",-0.063026174902916,0.00502184685319662,0.0261086020618677,-7.22650213447196e-07
"ENSG00000221493",-0.0346741639077663,-0.0178416669368744,0.00452168984338641,-2.23727602133295e-06
"ENSG00000284015",-0.00656748190522194,0.0190671309828758,-0.00314762536436319,2.861677103283e-06
"ENSG00000264292",0.0304735135287046,0.00522818742319942,0.0244242921471596,-1.14029660380766e-06
"ENSG00000274258",-0.083746924996376,-0.0144876502454281,0.026251558214426,1.06210097783332e-06
"ENSG00000266531",-0.0288007874041796,-0.0122859431430697,0.00757098803296685,1.94667268260673e-06
"ENSG00000199005",-0.061827152967453,0.0832220986485481,0.00537575641646981,-3.75219610759814e-06
"ENSG00000266203",-0.0406206101179123,-0.00310935545712709,0.0231785513460636,-1.05218095995951e-05
"ENSG00000216179",-0.0625592619180679,0.0122681446373463,-0.0287584308534861,-1.75240316480085e-07
"ENSG00000207590",-0.00139690015930682,0.00203841738402843,-0.0515390001237392,6.39253039480536e-06
"ENSG00000267959",-0.0170288048684597,0.0013561382656917,0.00712384935468435,9.38829316510237e-08
"ENSG00000284035",0.00160842121113092,-0.00615932745859027,0.010312657803297,-5.7876457049133e-07
"ENSG00000278223",-0.0685891658067703,-0.00454298406839371,-0.0255233030766249,5.72761782677844e-05
"ENSG00000252466",-0.033952321857214,-0.00152387982234359,-0.0168151184916496,-0.000188155550858937
"ENSG00000207988",0.0137289464473724,-0.000920911261346191,0.0341752544045448,7.00666805641958e-06
"ENSG00000265355",0.0018788508605212,-0.0212217569351196,-0.04588358476758,-3.06547144646174e-06
"ENSG00000199092",-0.0667243674397469,0.0123187992721796,-0.00944795552641153,-2.88141791315866e-06
"ENSG00000274713",-0.0549146272242069,0.000624150794465095,-0.0452312976121902,-3.02314401778858e-06
"ENSG00000274822",0.0125353038311005,0.00763029884546995,0.000105698032712098,4.76119703307631e-06
"ENSG00000264802",-7.74448344600387e-05,0.0210241135209799,-0.0143911680206656,2.79166238215112e-06
"ENSG00000264004",-0.0104513401165605,-0.00431550107896328,0.00619515450671315,-0.000212684317375533
"ENSG00000265867",-0.0405127629637718,-0.0195235107094049,-0.00768674397841096,1.14080671664851e-06
"ENSG00000263511",-0.00569505384191871,-0.0121850930154324,0.0103948712348938,-5.15777458076627e-07
"ENSG00000207719",-0.0176336951553822,0.00601537013426423,0.0235930699855089,-4.25399866799125e-06
"ENSG00000265623",0.00544195529073477,-0.0115635795518756,0.0461218915879726,4.25191871045172e-07
"ENSG00000207627",-0.0268498603254557,-0.0298140216618776,0.0342808328568935,-8.99627502803924e-06
"ENSG00000277817",-0.0636615306138992,-0.0350828059017658,0.012136897072196,-3.5237910651631e-06
"ENSG00000277912",0.0120332976803184,-0.00218011741526425,-0.0298430323600769,1.97543613467133e-06
"ENSG00000266072",-0.00281338067725301,-0.00480508245527744,0.00716765131801367,-1.27563116620877e-05
"ENSG00000264966",-0.0277275275439024,-0.0205186642706394,0.0242013167589903,-1.19839782541931e-07
"ENSG00000207947",-0.0647021755576134,-0.0444009900093079,0.0422347262501717,7.66778725846962e-07
"ENSG00000263527",-0.0332854501903057,0.0108749009668827,0.0562590584158897,9.00875693332637e-06
"ENSG00000283359",0.0134675288572907,0.00693380413576961,0.0741061791777611,5.62296190764755e-06
"ENSG00000284197",-0.0209932401776314,-0.00136792787816375,0.0312472768127918,2.17165916183149e-06
"ENSG00000199145",0.0104276379570365,-0.0383878499269485,0.0166444685310125,2.31054218602367e-05
"ENSG00000265855",-0.0873854532837868,-0.00659095915034413,0.0148571701720357,6.67740023345686e-05
"ENSG00000263641",-0.0524616464972496,-0.0146996481344104,0.0280319154262543,2.32290460644435e-07
"ENSG00000263583",-0.0609268359839916,0.00526206940412521,0.00612748460844159,5.00297346661682e-07
"ENSG00000207703",0.0199620742350817,0.0105666294693947,-0.0395182520151138,-4.58224985777633e-06
"ENSG00000278658",-0.0299926176667213,0.00579164223745465,0.0270561333745718,1.0453195500304e-06
"ENSG00000284062",0.0232451651245356,-0.0185791030526161,0.0228009931743145,-8.78969729001255e-07
"ENSG00000207932",-0.0207852851599455,0.040906548500061,-0.0161508414894342,2.66242409452389e-07
"ENSG00000275377",-0.00984980165958405,0.00593730947002769,-0.0202334523200989,-2.47492835114826e-06
"ENSG00000263540",0.00160107528790832,0.000309058552375063,0.00579519150778651,-4.55214802741466e-07
"ENSG00000207996",-0.00504171894863248,-0.000549865537323058,-0.00390431913547218,2.91834520993461e-08
"ENSG00000221203",0.00128207041416317,-0.070850744843483,0.0752728804945946,-1.89381069048977e-06
"ENSG00000207595",0.044416218996048,-0.0171484481543303,-0.0284936875104904,1.72738191395183e-06
"ENSG00000264358",-0.0427833050489426,-0.0245684571564198,-0.0701074525713921,1.82692892849445e-05
"ENSG00000266417",0.0486480258405209,-0.00487885298207402,0.00725264148786664,-9.17753004614497e-06
"ENSG00000264610",-0.0777593180537224,0.00321448897011578,0.0598054267466068,-1.50505375131615e-05
"ENSG00000283682",-0.157581567764282,-0.00432343780994415,-0.0252001881599426,-8.20429193026939e-07
"ENSG00000221263",-0.0434864796698093,-0.0540512278676033,0.0893879011273384,4.53986388038174e-07
"ENSG00000207624",-0.00346614327281713,-0.00333659630268812,0.00517295766621828,1.29292402561987e-06
"ENSG00000263849",-0.0209371279925108,-0.0153518170118332,0.0325817726552486,-4.93292372993892e-06
"ENSG00000265828",-0.0745953768491745,0.0419069528579712,0.00405454309657216,1.55181569425622e-05
"ENSG00000221265",-0.0202448051422834,-0.0590060353279114,0.000985733582638204,-7.62379931984469e-06
"ENSG00000253008",-0.0102172866463661,-0.018486937507987,0.0540922805666924,-4.42323835159186e-06
"ENSG00000221039",0.0394264422357082,0.00723382132127881,-0.0513712726533413,9.82315214059781e-07
"ENSG00000278549",-0.0525492243468761,-0.0160753857344389,0.00387524301186204,1.61017906066263e-05
"ENSG00000266619",0.00812477432191372,-0.00353827280923724,0.0272969845682383,1.52067877934314e-06
"ENSG00000266110",-0.159249499440193,-0.00235124048776925,0.062961034476757,1.10958208097145e-05
"ENSG00000266758",-0.0883065983653069,-0.00381434941664338,0.0248619131743908,-8.8524319608041e-07
"ENSG00000275651",-0.0477279014885426,-0.0214179903268814,0.0161322820931673,-1.56500300363405e-06
"ENSG00000277723",0.0620530471205711,-0.00355621753260493,-0.0173662938177586,2.01588750314841e-06
"ENSG00000207746",-0.00952494703233242,0.000510725774802268,0.0295033771544695,-8.18954413261963e-06
"ENSG00000266043",-0.000785201555117965,0.0329040251672268,0.0324316993355751,1.62978142270731e-06
"ENSG00000199107",-0.0577529296278954,0.00587296532467008,0.00980873964726925,1.60317028985446e-06
"ENSG00000207997",-0.0200924407690763,-0.0180521681904793,-0.0241100080311298,7.14026725745498e-07
"ENSG00000275692",-0.0927385315299034,-0.014669556170702,0.00868946127593517,-5.10407789988676e-06
"ENSG00000222958",-0.0451688282191753,0.0515364110469818,0.0331163816154003,2.48006526817335e-05
"ENSG00000207807",-0.0129887275397778,0.0365382432937622,-0.0253187976777554,2.05880769499345e-05
"ENSG00000264653",-0.0375425145030022,-0.0295678228139877,0.0721059516072273,2.15971317629737e-06
"ENSG00000275207",-0.0105107584968209,-0.017843097448349,0.0288078542798758,1.55289819758764e-06
"ENSG00000266618",-0.0421845652163029,-0.0213663373142481,0.0315034128725529,-1.17826230052742e-05
"ENSG00000265144",-0.0199218187481165,-0.0201954822987318,0.0047923419624567,1.27126641018549e-05
"ENSG00000278438",-0.00150856247637421,4.03166050091386e-05,0.07168348133564,-5.01429622090654e-06
"ENSG00000265521",-0.085314653813839,-0.0365064889192581,-0.0143524082377553,9.29473117139423e-07
"ENSG00000198995",-0.027655053883791,-0.026230800896883,0.0261998865753412,3.93745494875475e-06
"ENSG00000263762",-0.0313981957733631,0.0074048931710422,0.00484776729717851,-2.42740370026695e-08
"ENSG00000207944",-0.0659819468855858,-0.0504329651594162,0.0485033094882965,-1.20678464554658e-06
"ENSG00000283894",-0.0238195564597845,0.00264425738714635,-0.00524977827444673,4.15246540796943e-06
"ENSG00000275652",-0.0277503225952387,-0.00949925743043423,0.0297869108617306,-9.83481277216924e-06
"ENSG00000264101",0.0179801229387522,-0.00403168238699436,0.0927819758653641,-3.2082727557281e-05
"ENSG00000211580",-0.0784212574362755,0.00131844019051641,0.00722530903294683,5.60304897589958e-06
"ENSG00000275967",-0.0470444187521935,-0.0366467572748661,0.0224722027778625,1.89880688594712e-06
"ENSG00000222071",-0.0932168290019035,0.00148969108704478,0.00795113481581211,-2.06968039151434e-07
"ENSG00000221662",-0.0318230539560318,-0.0169692859053612,0.0832300335168839,-3.46811225426791e-06
"ENSG00000207756",0.00280421320348978,0.00603070575743914,-0.0104853631928563,-4.46501835540403e-05
"ENSG00000274280",-0.0361312590539455,-0.00699229259043932,0.0238346103578806,-6.93547599439626e-06
"ENSG00000265110",-0.0214886572211981,0.000190031132660806,0.0534152127802372,-3.23751737596467e-06
"ENSG00000264881",-0.0255792327225208,-0.0405159033834934,0.0138155091553926,-2.6257912395522e-06
"ENSG00000264800",-0.0801347270607948,-0.00323391985148191,0.0675391033291817,5.08663651999086e-06
"ENSG00000207622",-0.0762148275971413,-0.0386620759963989,-0.0131107410416007,-6.79537879477721e-06
"ENSG00000264607",0.00488403765484691,0.000387293985113502,0.0133517980575562,-7.52627283873153e-06
"ENSG00000276770",-0.0290986970067024,-0.0200509317219257,-0.0113375652581453,5.11602024744207e-07
"ENSG00000263445",-0.0961892008781433,0.00613753963261843,0.0171939767897129,-3.10190534946742e-06
"ENSG00000207780",-0.009138616733253,-0.00293221767060459,0.0062666111625731,4.55290046375012e-06
"ENSG00000199169",0.000587937363889068,-0.0102152321487665,-0.0141341350972652,-3.51914900420525e-06
"ENSG00000273606",-0.0297460742294788,0.000661994330585003,0.0372930765151978,2.10662221888924e-07
"ENSG00000265957",-0.0650817677378654,-0.000823691720142961,0.0233148336410522,2.22858602683118e-06
"ENSG00000207551",0.0386155880987644,0.00685449410229921,0.0124920178204775,8.46122566144913e-06
"ENSG00000273745",-0.0671685189008713,-0.0665761232376099,0.0240699835121632,-1.45721503486129e-06
"ENSG00000266517",-0.0199400447309017,0.00592322973534465,0.0511445626616478,-4.33991544923629e-06
"ENSG00000221063",-0.0117909871041775,-0.00168174726422876,-0.00377694354392588,-4.99976295031956e-07
"ENSG00000265986",-0.0121477926149964,-0.0137534886598587,0.0349605157971382,-2.63312358583789e-06
"ENSG00000264566",-0.0607257261872292,0.13439168035984,0.0363206639885902,-1.13028738724097e-06
"ENSG00000266320",-0.0757804289460182,-0.0184081736952066,0.0562985651195049,3.04794866679003e-06
"ENSG00000274466",0.00787849072366953,0.0063807675614953,0.0150596592575312,5.21363153893617e-06
"ENSG00000274054",-0.0151901477947831,0.00408769911155105,0.0267425291240215,-6.11020823271247e-07
"ENSG00000264572",0.0219043102115393,0.00838479865342379,0.0207374393939972,1.23042491395609e-05
"ENSG00000264741",-0.063905231654644,-0.0220080576837063,0.0133013064041734,6.98802580245683e-07
"ENSG00000264157",-0.00754066836088896,-0.00507655786350369,0.00448321364820004,4.08535811402544e-07
"ENSG00000274380",-0.0627265200018883,-0.0459522679448128,0.0466456972062588,9.58749751589494e-07
"ENSG00000266133",0.0719621479511261,-0.0277038216590881,0.0492136552929878,3.58375859832449e-06
"ENSG00000221333",-0.0256863441318274,-0.0401917994022369,0.0356121733784676,-9.80845925369067e-06
"ENSG00000274552",-0.0803107991814613,0.0240373592823744,0.0278507396578789,1.35795858113852e-06
"ENSG00000264616",-0.0568436682224274,-0.00847203470766544,0.0276701338589191,-5.21708170708735e-06
"ENSG00000263403",-0.00521628325805068,-0.0204596742987633,0.0207638349384069,-2.3173824956757e-06
"ENSG00000265810",-0.0729430392384529,0.0731054916977882,-0.00454878341406584,4.64507508013412e-08
"ENSG00000264249",-0.00111096468754113,-0.0034042140468955,-0.0199288502335548,7.10961967342882e-06
"ENSG00000199132",-0.00576906930655241,-0.0405957959592342,-0.0219397023320198,2.11173846764723e-06
"ENSG00000265653",-0.0304253473877907,-0.00266478909179568,0.0288728382438421,-3.49857191395131e-06
"ENSG00000265442",-0.0230866596102715,-0.00396395195275545,0.0212748367339373,5.58337933398434e-06
"ENSG00000283701",-0.0450360663235188,0.0051731476560235,0.00248661893419921,-2.34979097513133e-06
"ENSG00000207701",-0.0198453329503536,-0.00103676004800946,-0.0315614640712738,-1.4691929663968e-06
"ENSG00000207653",-0.00659654149785638,-0.0311636123806238,-0.00325979036279023,-5.03197270518285e-06
"ENSG00000264408",-0.0494080148637295,-0.0458788052201271,-0.0106044868007302,-3.02318676403956e-06
"ENSG00000265932",-0.0184378828853369,-0.0213548149913549,-0.0232330821454525,7.81024823481857e-07
"ENSG00000221808",-0.0159725211560726,-0.0241032503545284,0.0497332811355591,2.56443570378906e-07
"ENSG00000207581",-0.0537407025694847,0.0356164611876011,0.0200565923005342,-1.09343125132e-06
"ENSG00000276102",-0.0774733796715736,-0.0329636111855507,-0.0278482344001532,5.01832744248532e-08
"ENSG00000263693",-0.00523172272369266,0.017211277037859,0.0309467073529959,-2.50528364631464e-06
"ENSG00000265929",-0.032557051628828,-0.0232311207801104,0.0629789158701897,-1.84066311703646e-06
"ENSG00000266421",-0.00146284222137183,-0.0313424840569496,0.0431569591164589,1.17653653433081e-05
"ENSG00000266099",0.00323077104985714,0.048580389469862,0.0249268412590027,-2.54596898230375e-07
"ENSG00000208017",-0.0472146719694138,-0.00272640073671937,-0.0350053794682026,9.0464550339675e-07
"ENSG00000266494",-0.0131859062239528,-0.00680061103776097,-0.0125115625560284,-1.23704091947729e-06
"ENSG00000277402",-0.0557707548141479,-0.0280642323195934,0.0308306124061346,-2.878784243876e-06
"ENSG00000208005",-0.0596816278994083,-0.0137342885136604,0.0124925635755062,1.70491318840504e-07
"ENSG00000265396",-0.0252866838127375,-0.0112795103341341,0.0335276685655117,-1.08111144072609e-05
"ENSG00000275238",-0.00938571337610483,-0.0234728325158358,0.0217110775411129,-5.75446051698236e-07
"ENSG00000221630",-0.0594088844954967,0.017000449821353,-0.015994219109416,-4.82805035062484e-06
"ENSG00000284469",-0.0293104480952024,-0.0193901583552361,0.0297041032463312,7.38760718377307e-06
"ENSG00000275924",-0.0185151994228363,-0.029076749458909,0.0391945354640484,-1.01632367659477e-05
"ENSG00000263813",-0.0118749067187309,-0.00886890571564436,0.00958600454032421,-1.55405916757445e-06
"ENSG00000207995",-0.00961438473314047,-0.0211683381348848,-0.00874643679708242,2.27668260777136e-06
"ENSG00000198976",-0.112458579242229,0.000353249779436737,0.0407110974192619,-4.43509605929648e-07
"ENSG00000207550",-0.0635229796171188,0.000275735656032339,0.0533155016601086,1.24113185506758e-07
"ENSG00000284498",-0.0707493647933006,-0.0161368101835251,-0.0162191186100245,2.21873469854472e-05
"ENSG00000264947",-0.0390115492045879,-0.00692228879779577,0.0520838387310505,8.95648781806813e-07
"ENSG00000216192",-0.0853054374456406,-0.0018953385297209,0.0117400716990232,-6.82244444760727e-06
"ENSG00000275523",-0.0628710314631462,-0.00958940014243126,0.0348550751805305,3.29208546645532e-06
"ENSG00000266507",-0.045894019305706,-0.0194102935492992,0.0155639881268144,-3.93364757655945e-07
"ENSG00000264160",-0.040444765239954,-0.00565351778641343,0.0120732868090272,1.3762302842224e-05
"ENSG00000264737",-0.0572338476777077,-0.0250854510813951,0.0531582050025463,-6.32994306215551e-06
"ENSG00000265612",-0.0491625405848026,-0.0311561897397041,0.0396637097001076,-2.62121625382861e-06
"ENSG00000239118",-0.0528647564351559,-0.00497839832678437,0.0118842292577028,-9.38357061386341e-07
"ENSG00000211578",-0.060670018196106,-0.0264966748654842,0.0543955825269222,1.89193144706223e-06
"ENSG00000264934",-0.051802396774292,-0.0296544022858143,0.048635546118021,-6.10274037171621e-06
"ENSG00000207805",-0.054371289908886,-0.0111841652542353,0.0359998270869255,-4.46801458053869e-08
"ENSG00000281842",-0.0485935434699059,-0.0319835729897022,0.0233111977577209,-6.2536832956539e-06
"ENSG00000275208",-0.0499219708144665,0.0149043360725045,0.0311871357262135,-1.24211919683148e-05
"ENSG00000266097",-0.0262825265526772,-0.0398416072130203,0.0233457870781422,5.66310563954175e-06
"ENSG00000283474",-0.0674062669277191,0.0378713831305504,0.0644324198365211,-1.9825831259368e-05
"ENSG00000274697",-0.0404272191226482,-0.00499966833740473,0.0462858937680721,-9.30999249248998e-07
"ENSG00000207976",-0.00915486831218004,0.0268396995961666,0.0579684525728226,1.99869919015327e-05
"ENSG00000266383",-0.0270419158041477,0.0143046295270324,0.00908713880926371,-1.16283545139595e-05
"ENSG00000283206",-0.0712218433618546,-0.0175095349550247,0.0359123647212982,2.47624734583951e-06
"ENSG00000265154",-0.0174852795898914,-0.0192914213985205,0.0529356338083744,6.42470740785939e-06
"ENSG00000215930",-0.0576811395585537,0.0147204520180821,0.0534458011388779,3.25326400343329e-05
"ENSG00000207600",0.0207167249172926,0.0106672141700983,-0.0231110900640488,8.12674556982529e-07
"ENSG00000266423",-0.00895290449261665,-0.0114897526800632,0.0455057136714458,-1.90871233485268e-07
"ENSG00000283420",-0.006749935913831,0.0018322397954762,0.0631967112421989,1.44905959587049e-06
"ENSG00000278524",-0.0347284078598022,-0.0277526639401913,0.0408954620361328,-4.23940673499601e-06
"ENSG00000283514",-0.0439097136259079,-0.00267059938050807,0.0331899337470531,1.68752364970715e-07
"ENSG00000263407",-0.0490047708153725,-0.0238579679280519,-0.0317735522985458,2.27796908802702e-06
"ENSG00000276326",-0.00939661916345358,-0.0337623544037342,0.0351100414991379,-2.14185774893849e-06
"ENSG00000283204",-0.00328684411942959,-0.0136957187205553,0.0645621195435524,3.44066393154208e-07
"ENSG00000274940",0.000971572648268193,-0.00934654753655195,-0.0261086914688349,5.77486798647442e-06
"ENSG00000207983",-0.0963485985994339,-0.029257170855999,0.00242019328288734,-1.36143307827297e-06
"ENSG00000263742",0.00836675800383091,-0.00261927675455809,0.0327123031020164,7.80415859935601e-07
"ENSG00000207784",-0.0445518605411053,-0.0165780689567327,-0.00141825841274112,-6.02739055466373e-05
"ENSG00000263752",0.0108862547203898,-0.0291508957743645,-0.00212932727299631,-2.65440157818375e-05
"ENSG00000207552",0.00313121476210654,-0.00472610536962748,0.0133747169747949,2.6898633223027e-06
"ENSG00000207755",-0.00371009530499578,-0.0459093749523163,0.0205056965351105,-3.37573578690353e-06
"ENSG00000221650",-0.0430480763316154,0.00501291127875447,0.0345053747296333,-3.08084463540581e-06
"ENSG00000199025",-0.0847099050879478,0.00317694339901209,0.00981805380433798,3.4471136132197e-06
"ENSG00000265092",-0.013273655436933,0.00699120340868831,-0.0154268331825733,-3.3905450891325e-07
"ENSG00000207630",-0.0266820415854454,0.00882772076874971,-0.0351866446435452,-2.58857289736625e-06
"ENSG00000265164",-0.0199151504784822,-0.00234766094945371,0.00428168568760157,-1.09414634152927e-06
"ENSG00000221261",-0.0944328978657722,-0.00179538782685995,0.0108433691784739,-2.92451545647054e-06
"ENSG00000265879",-0.0352054983377457,-0.0126181114464998,0.0198046136647463,-2.71748722298071e-05
"ENSG00000265850",-0.0287522841244936,0.00263731251470745,0.0289824455976486,9.63052007136866e-05
"ENSG00000207943",-0.0305572394281626,-0.0162789020687342,0.00376377790234983,3.7152647109906e-06
"ENSG00000265395",0.00806533358991146,-0.0349845103919506,-0.00373038626275957,-1.18909645152598e-06
"ENSG00000221479",-0.0657597854733467,-0.011829562485218,0.0455868765711784,-1.40125030156923e-06
"ENSG00000199012",-0.0712927654385567,0.010765889659524,-0.0167276076972485,2.7959226827079e-06
"ENSG00000207802",-0.0763842612504959,-0.0318821594119072,0.098956786096096,-6.15247515156625e-08
"ENSG00000221264",0.00725760590285063,-0.0418536402285099,0.0228264946490526,3.71510304830736e-06
"ENSG00000265538",-0.0832343548536301,-0.0545553602278233,-0.00980165880173445,-5.87951717534452e-06
"ENSG00000207649",-0.0570521540939808,0.0457136519253254,-0.00975781679153442,2.14357996242143e-07
"ENSG00000265565",-0.082430325448513,-0.0261901300400496,0.0150341987609863,1.9161621821695e-05
"ENSG00000265418",-0.0649644583463669,-0.0110093094408512,-0.0487741082906723,-3.59616069545154e-06
"ENSG00000207826",-0.0330752618610859,-0.0081642409786582,0.0261573866009712,-8.35331866255729e-06
"ENSG00000207922",-0.0594254359602928,0.0157625656574965,0.0376755520701408,-1.36117932925117e-06
"ENSG00000221788",-0.0541186034679413,0.0783680528402328,0.0130829447880387,-2.39140354096889e-05
"ENSG00000264563",-0.0200790446251631,-0.00230421056039631,0.0418544374406338,8.48616309667705e-06
"ENSG00000265160",-0.0597380287945271,-0.0566191822290421,0.0303718950599432,-6.21716981186182e-06
"ENSG00000263584",-0.00902486592531204,-0.0237286612391472,0.063962958753109,1.77938236447517e-05
"ENSG00000207698",-0.0213276091963053,0.0115442173555493,0.00490947626531124,4.08983669331064e-06
"ENSG00000207952",-0.0361789613962173,-0.0233759842813015,0.0321985930204391,1.51627762079443e-06
"ENSG00000275273",-0.0544532500207424,-0.00892997439950705,0.020047577098012,-4.54701512353495e-06
"ENSG00000277391",-0.0604120977222919,-0.00117257470265031,0.0198836866766214,1.58441673647758e-06
"ENSG00000277942",-0.0671941190958023,-0.0429030396044254,-0.00779487891122699,-1.05633944258443e-06
"ENSG00000265028",-0.087520644068718,-0.0163875501602888,0.0216632187366486,-5.44489694220829e-06
"ENSG00000264796",-0.0224890951067209,-0.0188164785504341,0.0493566133081913,6.75080400469596e-06
"ENSG00000207960",-0.0181594751775265,0.0206878501921892,-0.0622526034712791,-1.01728562640346e-06
"ENSG00000263409",-0.0298003368079662,-0.0174630992114544,4.67286008642986e-05,-7.64453852752922e-06
"ENSG00000273882",-0.053399283438921,-0.000229366574785672,0.0497908107936382,1.04317859950243e-06
"ENSG00000277713",-0.0289146900177002,-0.0389489904046059,0.056078527122736,-2.4807306999719e-06
"ENSG00000266802",-0.026152990758419,-0.0360817685723305,0.0231751818209887,1.10865858005127e-06
"ENSG00000266052",-0.0159916579723358,-0.00328473676927388,0.0332520604133606,1.82930818937166e-06
"ENSG00000263676",-0.0210076197981834,-0.0386454612016678,0.0619638301432133,-4.47100728706573e-06
"ENSG00000211563",-0.0151312779635191,-0.00862802378833294,0.0684973374009132,-5.21296942679328e-06
"ENSG00000252153",-0.0310639683157206,-0.0477338917553425,0.0580659881234169,-6.25235827556025e-07
"ENSG00000277057",-0.0190824065357447,-0.00383707135915756,0.0471289344131947,-8.6081610106703e-07
"ENSG00000199059",-0.128104850649834,0.00363433873280883,-0.00461073312908411,6.68118036628584e-06
"ENSG00000276162",-0.0612525939941406,-0.00618541240692139,0.0519375093281269,-1.28780320665101e-05
"ENSG00000273742",-0.0602069236338139,-0.0137314358726144,-0.00191018334589899,6.41132146483869e-06
"ENSG00000264309",-0.0331829041242599,-0.0406423397362232,0.0309924371540546,-2.3953091954354e-07
"ENSG00000266109",-0.0483523942530155,-0.0161219406872988,0.010719527490437,-1.18639500215068e-05
"ENSG00000265247",-0.0183351840823889,0.0674924626946449,0.0316938534379005,8.74527984251472e-07
"ENSG00000263399",-0.0817413926124573,-0.0141803249716759,0.0557609722018242,-5.2250597946113e-06
"ENSG00000275816",-0.0793025642633438,-0.041269738227129,-0.0422367565333843,-3.95640427086619e-06
"ENSG00000266760",-0.0297400020062923,-0.0344130322337151,0.0563878566026688,8.0769518717716e-07
"ENSG00000264075",-0.100632399320602,0.00823337770998478,0.0298000182956457,-8.60392560753098e-07
"ENSG00000274115",-0.023969229310751,0.00116865348536521,0.0278930049389601,-3.6178005302645e-06
"ENSG00000221033",-0.0720828548073769,-0.043397780507803,0.0155961979180574,-2.89604558929568e-05
"ENSG00000276083",-0.0300593711435795,-0.0184551402926445,0.0515256486833096,8.83506515947374e-07
"ENSG00000266761",-0.121352896094322,0.0113541204482317,0.0630576089024544,4.1719690671016e-06
"ENSG00000266063",-0.0392182432115078,-0.0530396290123463,0.00823336560279131,1.83226541139447e-06
"ENSG00000273932",0.0131752314046025,-0.0155512290075421,0.00805273000150919,3.78239346900955e-05
"ENSG00000263978",-0.035597987473011,-0.00102741620503366,0.0356549061834812,-1.00955980997242e-06
"ENSG00000266041",0.0106270341202617,-0.00364549178630114,0.0289883427321911,-3.3426717891416e-06
"ENSG00000264141",-0.0869225412607193,0.00715259462594986,0.0298686139285564,-4.69109437517545e-07
"ENSG00000278756",-0.0342680439352989,0.00537491124123335,0.0577734336256981,-1.91590083886695e-06
"ENSG00000265617",-0.0701949149370193,0.00145132397301495,0.0209550391882658,7.61781393521233e-06
"ENSG00000207605",-0.0718934684991837,-0.0304354932159185,0.0373503752052784,1.58322802690236e-06
"ENSG00000207759",-0.0582664720714092,0.00918237492442131,0.0260325074195862,1.50550647504133e-06
"ENSG00000264069",-0.012824117206037,0.00811402872204781,-0.000695259834174067,1.51497101796849e-06
"ENSG00000266649",-0.0585208013653755,-0.00171616312582046,0.0215987227857113,-2.67927521235833e-06
"ENSG00000264099",-0.0648415461182594,-0.0149301560595632,0.0336239002645016,-5.00883118093043e-07
"ENSG00000264511",-0.0549977235496044,-0.0532870478928089,0.0465968362987041,7.26175403542584e-06
"ENSG00000264089",-0.0738744139671326,-0.00740337185561657,0.040665902197361,-1.23661641282524e-06
"ENSG00000264661",-0.0261388812214136,0.00660448055714369,0.0558677054941654,5.17993566973018e-06
"ENSG00000264483",-0.0239880196750164,0.0146564403548837,-0.0646841302514076,-2.85589840132161e-06
"ENSG00000277904",-0.0401286631822586,-8.39905987959355e-05,0.0612787567079067,-1.24028258596809e-06
"ENSG00000264482",-0.0258073769509792,-0.0173617657274008,0.02890994399786,6.61052638406545e-07
"ENSG00000252583",-0.0362017937004566,0.00520433252677321,0.0696250721812248,-5.06515698361909e-06
