"","Factor 1","Factor 2","Factor 3","Factor 4"
"ENSG00000043039",-0.0237640142440796,0.219211846590042,0.100560560822487,8.25914776214631e-06
"ENSG00000169679",-0.163555756211281,-0.185855463147163,-0.198905423283577,-7.44272028896376e-06
"ENSG00000164488",0.0675738453865051,0.114298202097416,0.126493468880653,-1.54474255396053e-05
"ENSG00000080572",-0.14725498855114,-0.0641269683837891,0.104362711310387,1.25707026654709e-06
"ENSG00000169515",-0.376447707414627,0.0898516252636909,-0.049418069422245,4.57898113381816e-06
"ENSG00000146648",-0.0607127323746681,-0.0571633949875832,-0.163223013281822,-2.53758462349651e-05
"ENSG00000175267",-0.0839319080114365,0.0682912394404411,0.176066607236862,-5.33062393515138e-06
"ENSG00000125845",0.372248709201813,-0.00679005403071642,-0.0521318875253201,9.3874095909996e-06
"ENSG00000188620",-0.154605194926262,-0.0595690980553627,-0.0329248085618019,2.74135089739502e-07
"ENSG00000102007",-0.294897496700287,-0.143069133162498,0.0168705135583878,1.5196138747342e-06
"ENSG00000112041",-0.27696830034256,0.0128944600000978,-0.0676128044724464,-3.19134051096626e-06
"ENSG00000158445",0.274263113737106,0.212019026279449,0.0957629978656769,-1.99082728613575e-06
"ENSG00000091490",-0.293065190315247,0.0399359799921513,-0.0319525711238384,3.07465825244435e-06
"ENSG00000263155",-0.263505637645721,-0.0776628404855728,0.000681458041071892,4.51937330581131e-06
"ENSG00000021645",0.0462420806288719,0.399284273386002,0.0351801477372646,1.01641699075117e-05
"ENSG00000125850",-0.0195402652025223,0.340313702821732,-0.00263436557725072,3.27624366036616e-06
"ENSG00000050730",-0.106980368494987,0.260940879583359,0.0978730544447899,1.75278473761864e-05
"ENSG00000283599",-0.0439487062394619,0.266175150871277,-0.0321752913296223,1.46531942846195e-06
"ENSG00000149573",-0.189631387591362,-0.141995906829834,-0.0688718482851982,-6.13363135926193e-06
"ENSG00000070182",-0.0309374891221523,0.424268126487732,-0.0509646534919739,2.9506311420846e-06
"ENSG00000146147",0.0259597022086382,0.0592910647392273,0.168426379561424,2.90278478587425e-07
"ENSG00000111012",-0.140769451856613,-0.115886077284813,-0.129871442914009,-2.17380465983297e-06
"ENSG00000205403",-0.222139716148376,-0.204792231321335,0.0812087133526802,7.5247721724736e-06
"ENSG00000168334",-0.0576692968606949,-0.0304563995450735,0.180132523179054,2.78672287095105e-05
"ENSG00000137709",-0.142304867506027,-0.0348964370787144,-0.00525226211175323,-4.67279335225612e-07
"ENSG00000260314",0.124788761138916,-0.0627332478761673,0.145504862070084,2.08502606255934e-05
"ENSG00000122584",0.238247841596603,0.0986878052353859,-0.0045655076391995,1.26851309687481e-05
"ENSG00000162621",-0.0777045413851738,0.265524446964264,-0.0325102470815182,5.0232233661518e-06
"ENSG00000165078",-0.137932389974594,-0.193366661667824,0.11069080978632,1.67328073530371e-06
"ENSG00000080644",0.0353854782879353,0.133881971240044,-0.0305210668593645,-3.97048779632314e-06
"ENSG00000186684",0.211669936776161,-0.00697022816166282,0.00369347399100661,-9.07950925466139e-06
"ENSG00000146276",-0.127912476658821,-0.130517885088921,-0.0622737184166908,-4.05514310841681e-06
"ENSG00000170312",-0.135907784104347,-0.173849895596504,-0.213358387351036,-2.00693830265664e-06
"ENSG00000171051",-0.130255848169327,-0.229038298130035,0.273092418909073,1.04323726191069e-05
"ENSG00000137869",-0.109821952879429,-0.230841591954231,0.0745731294155121,-1.03904467323446e-05
"ENSG00000172548",-0.0249306913465261,0.125965312123299,0.202436208724976,-0.000343796476954594
"ENSG00000132965",-0.222960919141769,-0.200039833784103,0.22880357503891,2.0055254935869e-05
"ENSG00000144596",0.0706990286707878,0.343795776367188,-0.128816783428192,5.15124838784686e-06
"ENSG00000125879",-0.160656124353409,-0.0075054531916976,-0.0588554106652737,2.44823786488269e-06
"ENSG00000101916",-0.120590701699257,-0.214168235659599,0.215755209326744,2.43517206399702e-05
"ENSG00000171819",-0.101390302181244,0.101785853505135,0.104566648602486,0.000154092893353663
"ENSG00000100078",-0.206488728523254,0.221038863062859,-0.0169289018958807,-2.27472446567845e-06
"ENSG00000205002",-0.0584111921489239,0.320066004991531,0.0864854082465172,-1.19980472845782e-06
"ENSG00000184293",-0.124889381229877,-0.253117054700851,0.164757400751114,2.73101850325475e-05
"ENSG00000148677",-0.0127883553504944,-0.0922941938042641,0.0555192679166794,2.09044173971051e-06
"ENSG00000141404",0.249608129262924,0.259796619415283,0.0275773219764233,4.15647218687809e-06
"ENSG00000092054",0.21307946741581,0.0969173312187195,-0.122916609048843,6.95900735081523e-06
"ENSG00000091879",-0.191487163305283,-0.222177743911743,-0.15864360332489,-7.63079424359603e-06
"ENSG00000151615",0.0680219829082489,-0.118467777967453,0.057339396327734,3.56080909114098e-06
"ENSG00000171916",-0.183001309633255,-0.151392340660095,0.0629124715924263,-2.26862880481349e-06
"ENSG00000205426",-0.0857800766825676,0.277936846017838,0.0963612422347069,-4.76597779197618e-06
"ENSG00000109182",-0.197126522660255,-0.0299832914024591,-0.0237978678196669,1.20159290872834e-06
"ENSG00000123219",-0.217079237103462,-0.154688626527786,-0.208477422595024,-2.6004472601926e-06
"ENSG00000198597",0.014912310987711,0.295503884553909,0.118933528661728,-1.17559739010176e-05
"ENSG00000231767",-0.104326143860817,-0.166138142347336,-0.0791215971112251,-3.99430655306787e-06
"ENSG00000140057",-0.270805060863495,0.269673824310303,0.0550114363431931,6.01239516981877e-05
"ENSG00000171243",-0.0741834864020348,0.334718883037567,-0.0293026901781559,-4.00190365326125e-05
"ENSG00000135114",-0.159013897180557,-0.154383197426796,0.0903864502906799,-2.92885829367151e-06
"ENSG00000128383",-0.102549158036709,-0.023342426866293,0.0140161234885454,1.01218702752703e-07
"ENSG00000100453",-0.142444580793381,-0.0696364715695381,-0.00850279629230499,-2.04234834200179e-06
"ENSG00000159166",-0.0503599420189857,0.0045754685997963,0.0273643508553505,5.17441731062718e-05
"ENSG00000198944",-0.0441079027950764,0.435775130987167,0.077042855322361,4.07185416406719e-06
"ENSG00000229637",-0.195049062371254,-0.0939259454607964,-0.040101982653141,-2.55593795372988e-06
"ENSG00000168685",-0.167221903800964,-0.105996839702129,0.0756903067231178,-5.23825610798667e-06
"ENSG00000187122",0.210739463567734,0.160525247454643,-0.112153321504593,2.83831241176813e-06
"ENSG00000155886",0.024591101333499,0.349227279424667,0.095074251294136,1.61367506734678e-06
"ENSG00000156265",-0.254309982061386,-0.173555791378021,0.0563410334289074,4.25108601120883e-06
"ENSG00000216490",-0.170961916446686,-0.182394608855247,0.119147926568985,6.23284722678363e-05
"ENSG00000179046",-0.0201261453330517,0.151434704661369,0.0580745041370392,-1.39752046379726e-05
"ENSG00000179388",-0.0460958182811737,0.212398454546928,0.175339177250862,-1.74077194969868e-06
"ENSG00000196747",-0.0992925018072128,-0.135968551039696,-0.105587065219879,2.12865452340338e-05
"ENSG00000169306",0.231412708759308,0.205219179391861,0.0291544198989868,4.09578615290229e-06
"ENSG00000180318",-0.146807610988617,0.0559442676603794,-0.0096678901463747,1.54173412738601e-05
"ENSG00000118193",-0.159557417035103,-0.177269339561462,-0.176579862833023,-6.62919228489045e-06
"ENSG00000093134",-0.141103148460388,-0.0627062693238258,0.0430427044630051,2.08902815757028e-06
"ENSG00000108950",-0.181865200400352,-0.202781662344933,0.0327867604792118,2.54405449595652e-06
"ENSG00000151224",-0.173352971673012,0.146341130137444,0.014030140824616,1.30314847410773e-05
"ENSG00000234465",-0.388123005628586,0.015653558075428,-0.0785069838166237,1.5038294804981e-05
"ENSG00000135218",-0.111893393099308,-0.156157612800598,-0.03002062253654,-9.26263237488456e-06
"ENSG00000151338",0.327555418014526,0.043237280100584,0.125099435448647,-1.15642956188822e-06
"ENSG00000142661",-0.135368183255196,-0.0228791907429695,0.0733111575245857,2.59625976468669e-05
"ENSG00000135902",-0.220197945833206,0.0308085959404707,-0.102416627109051,-1.47666128214041e-06
"ENSG00000107438",-0.259959906339645,-0.147188514471054,-0.0512459501624107,-1.4905246644048e-05
"ENSG00000183844",-0.148960366845131,-0.0825503915548325,0.156390056014061,3.2946709893622e-07
"ENSG00000205323",0.303619921207428,0.024245984852314,-0.0865943059325218,-2.82438548993014e-07
"ENSG00000189001",-0.0973431766033173,-0.0906262844800949,0.0145858181640506,-2.33488094636414e-06
"ENSG00000149451",-0.272437155246735,0.0571864359080791,-0.0775826722383499,2.85824489765218e-06
"ENSG00000186479",0.111224435269833,0.319179624319077,-0.0701464936137199,-9.09539494386991e-07
"ENSG00000151725",-0.189809873700142,-0.173943415284157,-0.172691315412521,-2.13777411772753e-07
"ENSG00000185737",0.206644982099533,0.196791529655457,0.197823777794838,-2.05337928491645e-05
"ENSG00000182901",0.0415986701846123,0.402598649263382,-0.0343915484845638,1.43345891956415e-06
"ENSG00000144550",-0.0564525313675404,0.462835073471069,-0.00351590826176107,-2.5916332901943e-07
"ENSG00000163737",-0.0107551012188196,0.0124655961990356,0.0688075795769691,-3.3752444323909e-06
"ENSG00000124194",0.264582425355911,0.186817958950996,-0.0809192955493927,3.39787163738947e-07
"ENSG00000163885",-0.263493001461029,0.0734650120139122,0.103653930127621,2.44917300733505e-05
"ENSG00000155269",0.054725531488657,0.313102424144745,0.0454105101525784,-8.51796994538745e-06
"ENSG00000136960",-0.0259067416191101,0.238878771662712,0.17640745639801,-7.51858169678599e-05
"ENSG00000163914",-0.0544237680733204,0.260400354862213,0.0481332764029503,3.07733876070415e-06
"ENSG00000112619",-0.0967527851462364,0.403564780950546,0.0676744505763054,-1.18001407827251e-05
"ENSG00000123560",0.0845602080225945,0.205991744995117,0.174395009875298,-1.01016030384926e-05
"ENSG00000243710",-0.246054381132126,0.113168187439442,0.159338429570198,-5.911058451602e-06
"ENSG00000197385",-0.251826018095016,0.231857165694237,-0.0264637917280197,1.43407542054774e-05
"ENSG00000204290",-0.155163422226906,0.19405609369278,0.0559125915169716,2.10536818485707e-05
"ENSG00000185610",-0.197776809334755,0.13389641046524,-0.00619818456470966,2.48598953476176e-05
"ENSG00000131482",0.128319874405861,0.10218270868063,-0.136044293642044,2.96169628200005e-06
"ENSG00000177272",-0.0369770862162113,0.28592312335968,0.0227917153388262,1.15162565634819e-05
"ENSG00000155511",0.15973074734211,0.154074057936668,0.0400288999080658,2.99176026601344e-05
"ENSG00000125522",0.000979853328317404,0.346583098173141,-0.0126420697197318,9.38220637181075e-06
"ENSG00000035720",-0.149798482656479,-0.11454650759697,0.102642573416233,-8.67199014464859e-06
"ENSG00000196126",-0.179642081260681,-0.232656612992287,0.174261793494225,-1.36262985961366e-06
"ENSG00000183775",0.102752491831779,0.391446620225906,0.0348373800516129,-9.12379448436695e-07
"ENSG00000092051",0.246062844991684,0.230787426233292,-0.0117107825353742,4.05263836000813e-06
"ENSG00000167037",0.201468795537949,0.319805294275284,0.0361093617975712,1.31270439851505e-06
"ENSG00000174611",-0.0307827312499285,0.255765736103058,0.0592553019523621,0.000132352186483331
"ENSG00000196684",-0.141860082745552,-0.116588033735752,0.0913626700639725,-2.42766645897063e-06
"ENSG00000108231",-0.175578758120537,0.347159624099731,0.0322861932218075,1.55811903823633e-05
"ENSG00000082175",0.134285479784012,0.264602065086365,0.108790770173073,-6.0856365280415e-07
"ENSG00000143476",-0.132778704166412,-0.153681918978691,-0.23644994199276,-1.13267185497534e-06
"ENSG00000134690",-0.206178694963455,-0.186158642172813,-0.109573997557163,-8.70484200277133e-06
"ENSG00000112936",-0.0678451806306839,-0.00760207464918494,0.0984133929014206,-9.04883108887589e-06
"ENSG00000104321",-0.110162362456322,0.225841209292412,0.0237449835985899,5.46244609722635e-06
"ENSG00000163288",0.0827716290950775,0.262690633535385,0.0398503951728344,3.15205238621274e-06
"ENSG00000160791",-0.195606753230095,-0.23399730026722,0.244600638747215,3.12979636873933e-06
"ENSG00000197565",-0.0758963003754616,-0.113054290413857,0.228127017617226,1.2687657999777e-06
"ENSG00000229314",-0.113432064652443,-0.0678574293851852,0.0145010016858578,8.26179984869668e-06
"ENSG00000164185",-0.218260258436203,-0.152621686458588,0.12337127327919,-1.48980734593351e-06
"ENSG00000175591",-0.234673917293549,0.135344222187996,0.0784760043025017,2.25362018682063e-05
"ENSG00000197123",-0.0777099281549454,-0.0585518777370453,-0.0217046029865742,8.2558090070961e-06
"ENSG00000181790",0.182432740926743,0.10198937356472,-0.038850624114275,-5.42502084499574e-06
"ENSG00000281106",-0.030932417139411,0.319621622562408,-0.0497245714068413,4.51826053904369e-06
"ENSG00000182968",0.219007223844528,0.0889743119478226,0.000343820807756856,-1.05908220575657e-05
"ENSG00000196091",-0.0709923654794693,0.179668039083481,0.175362899899483,-0.000327091896906495
"ENSG00000120937",-0.0885024219751358,-0.0376096628606319,0.0473530888557434,-2.67588347924175e-05
"ENSG00000170743",0.113217614591122,0.244495704770088,0.0848013013601303,1.27095319157888e-07
"ENSG00000112715",-0.2134028673172,-0.144059926271439,-0.152556419372559,1.96865153156978e-06
"ENSG00000137571",0.311801761388779,-0.0151078458875418,-0.0341744907200336,2.77961021311057e-06
"ENSG00000221818",-0.135786086320877,-0.143264248967171,-0.104384325444698,-1.22299798022141e-05
"ENSG00000141738",-0.19517770409584,0.222637563943863,-0.00337399262934923,7.37173759262078e-05
"ENSG00000197646",-0.220197856426239,-0.202660232782364,0.219514027237892,4.84703150505084e-06
"ENSG00000159625",-0.190924420952797,-0.086359404027462,0.25527635216713,1.13513294763834e-06
"ENSG00000162896",-0.0390543900430202,-0.0958715304732323,0.179792463779449,7.47874291846529e-05
"ENSG00000039068",-0.0275639165192842,0.0590245276689529,0.146727934479713,1.35278651214321e-06
"ENSG00000231389",-0.168620124459267,-0.221721082925797,0.162568137049675,1.82247174507211e-06
"ENSG00000168546",0.0889294594526291,0.153468415141106,0.180449023842812,-0.000390448665712029
"ENSG00000204252",-0.178001821041107,-0.206337705254555,0.226281851530075,1.03281809060718e-06
"ENSG00000131981",-0.315768182277679,-0.0374331027269363,-0.0551465973258018,-6.03074923333224e-08
"ENSG00000162374",0.203058898448944,0.224894732236862,-0.0128815146163106,-2.37189041740749e-07
"ENSG00000143851",-0.205977767705917,-0.288404226303101,0.159326955676079,5.76181207634363e-07
"ENSG00000184908",-0.256937861442566,0.0864829123020172,0.0356463938951492,4.04319081326321e-07
"ENSG00000137561",0.110417425632477,0.184402167797089,0.163284197449684,-5.98469250689959e-06
"ENSG00000197977",-0.214790090918541,0.118899248540401,-0.0181641075760126,6.31310115295491e-07
"ENSG00000081248",-0.0885938182473183,0.311619490385056,0.0350794456899166,-7.99679639840178e-07
"ENSG00000057294",0.0644593611359596,0.207620963454247,0.0371126979589462,-3.96143695979845e-06
"ENSG00000185652",-0.0380637720227242,0.184411972761154,0.0341534726321697,1.05250126125611e-06
"ENSG00000163687",0.105590842664242,-0.0913048312067986,-0.0962445065379143,-9.43201939662686e-06
"ENSG00000005059",-0.328681111335754,-0.136540561914444,0.032167486846447,2.83854461713418e-07
"ENSG00000124302",-0.125534743070602,0.12757533788681,-0.000749003957025707,-3.94356811739272e-06
"ENSG00000108702",0.0942082107067108,0.118406660854816,-0.101358890533447,8.4680841609952e-06
"ENSG00000117724",-0.161117732524872,-0.143851697444916,-0.177322700619698,-4.2771580410772e-06
"ENSG00000183185",0.0345710031688213,-0.128886058926582,0.202749520540237,-1.09509819594678e-05
"ENSG00000164082",0.0117200147360563,0.434649050235748,-0.0573319867253304,9.69831376096408e-07
"ENSG00000086506",0.151106864213943,0.235941424965858,0.0856946557760239,-1.73028056451585e-05
"ENSG00000147883",0.172847077250481,-0.0536758676171303,0.146355837583542,2.40675331042439e-06
"ENSG00000184515",-0.0669869408011436,0.379765808582306,0.0210388358682394,7.82747747507528e-07
"ENSG00000203877",0.282398372888565,0.147674560546875,-0.0269369408488274,7.65999857321731e-07
"ENSG00000171872",-0.195411577820778,-0.115916796028614,0.028682466596365,-1.82236234991251e-07
"ENSG00000046774",-0.155325949192047,-0.0696522668004036,-0.0561802536249161,8.88400063558947e-06
"ENSG00000197134",0.132215932011604,0.0746509805321693,-0.0932254493236542,1.11663985080668e-05
"ENSG00000255833",-0.0732280984520912,-0.139411181211472,0.223446667194366,3.91355388273951e-06
"ENSG00000075673",-0.0308652725070715,0.175132572650909,0.0124853476881981,-3.35243817062292e-06
"ENSG00000268089",0.0210597664117813,0.160938546061516,-0.0895432978868484,5.5677633099549e-06
"ENSG00000204335",-0.23928564786911,0.0873230695724487,-0.154659301042557,1.77269557752879e-05
"ENSG00000271503",-0.202855095267296,-0.149272859096527,0.11412063986063,-3.46550655194733e-06
"ENSG00000153064",-0.287138164043427,0.119449451565742,0.0712249353528023,-2.34415523436837e-07
"ENSG00000121621",-0.21278689801693,-0.184233114123344,-0.142284527420998,-1.93718005903065e-05
"ENSG00000122877",-0.073522225022316,-0.09097970277071,0.167142927646637,-5.1777651606244e-06
"ENSG00000100249",-0.0100569948554039,0.281780958175659,0.108337610960007,-4.76364402857143e-06
"ENSG00000167768",-0.000126827450003475,0.181700319051743,0.02904655598104,1.10238124761963e-05
"ENSG00000167749",0.00716445129364729,0.117168821394444,-0.0183449164032936,-1.764122316672e-05
"ENSG00000105549",-0.00777271715924144,0.355512827634811,-0.0186950787901878,-3.29621094863342e-08
"ENSG00000170323",0.139716237783432,-0.179775908589363,0.0736120864748955,-8.94647237146273e-05
"ENSG00000130176",-0.158129647374153,0.115051411092281,-0.0591338723897934,5.34075503821896e-08
"ENSG00000187546",-0.088721290230751,-0.00233062589541078,-0.0463255234062672,-8.41930977912853e-06
"ENSG00000176244",0.0701063275337219,0.32533398270607,0.0388758592307568,-1.16235451059765e-05
"ENSG00000153898",-0.138985991477966,-0.1199881285429,0.00571888126432896,-1.00667364222318e-06
"ENSG00000079101",-0.192801401019096,0.28077033162117,0.0657957196235657,1.16523528959078e-06
"ENSG00000030304",-0.15977843105793,0.11330508440733,0.163145497441292,-5.00316582474625e-06
"ENSG00000160221",-0.070045031607151,-0.0958524718880653,-0.0530890338122845,-9.24360301723937e-06
"ENSG00000170703",-0.0113577842712402,0.129794523119926,-0.0395594052970409,-3.02985372400144e-05
"ENSG00000230778",-0.0525385700166225,0.221266061067581,0.0900860726833344,1.68827100424096e-05
"ENSG00000104112",0.255989134311676,0.135379672050476,-0.0167376194149256,-4.64090135210427e-06
"ENSG00000218305",-0.000131982989842072,0.00446474133059382,-0.0427779480814934,-3.40149114208543e-07
"ENSG00000025708",-0.20489476621151,-0.267146289348602,0.149643838405609,5.05263778904919e-06
"ENSG00000010282",0.0275020841509104,0.288685262203217,0.154325783252716,-5.45929506188259e-05
"ENSG00000170961",-0.0309381559491158,-0.283404529094696,0.138314127922058,-2.90272782876855e-06
"ENSG00000111087",-0.192513078451157,-0.0310961417853832,0.0599952675402164,-8.39910683225753e-07
"ENSG00000188487",0.0388454385101795,0.138258680701256,-0.0322676859796047,0.000106184976175427
"ENSG00000157445",0.0919347926974297,0.366393804550171,0.0426842086017132,-3.32412105308322e-06
"ENSG00000253626",-0.12035196274519,-0.113766543567181,-0.0198822524398565,3.6540527617035e-06
"ENSG00000213171",0.0892095416784286,0.136641815304756,-0.0823030471801758,7.77424702391727e-06
"ENSG00000091513",0.0626435279846191,0.224788188934326,0.170201078057289,-2.16406488107168e-06
"ENSG00000125384",-0.179125115275383,-0.065454825758934,0.0783336907625198,5.19753598382522e-07
"ENSG00000163734",-0.0255026556551456,-0.0884588956832886,0.138254642486572,-2.57104170486855e-06
"ENSG00000117228",-0.210263788700104,-0.230438023805618,0.111783884465694,4.56088500300211e-08
"ENSG00000141194",0.147189900279045,0.219554215669632,-0.0548723191022873,1.67968300957e-06
"ENSG00000182759",-0.241640120744705,0.0865379720926285,-0.0367513597011566,-3.3033433055607e-07
"ENSG00000169891",0.252066522836685,0.250127851963043,0.09470484405756,-6.36014874544344e-07
"ENSG00000150054",0.039607010781765,0.387952238321304,0.0208708811551332,6.92847379468731e-07
"ENSG00000171368",0.0748170986771584,0.352088272571564,0.104097492992878,6.49920025352912e-07
"ENSG00000167194",0.225819662213326,0.122474513947964,-0.0515191033482552,2.04702087103215e-06
"ENSG00000120738",-0.162607073783875,-0.0497533529996872,0.092835359275341,-7.19757508704788e-06
"ENSG00000163263",-0.199996247887611,-0.0699636191129684,0.0366634987294674,3.81558947992744e-06
"ENSG00000188060",-0.269992917776108,-0.209729343652725,-0.00291654630564153,-4.66240692276187e-07
"ENSG00000117226",-0.149892970919609,-0.177316814661026,0.171058818697929,7.14820780558512e-05
"ENSG00000132429",-0.0719698071479797,0.307172656059265,0.141261294484138,-9.91279284789925e-06
"ENSG00000120322",-0.100693702697754,-0.00463267276063561,-0.159161791205406,-2.76656865025871e-05
"ENSG00000138316",-0.172518879175186,0.0490393340587616,-0.0311165042221546,-1.69668680882751e-06
"ENSG00000136099",-0.0674427822232246,0.29851359128952,-0.141136541962624,-5.69114763493417e-06
"ENSG00000139220",0.087415911257267,0.33151775598526,-0.0200363397598267,5.69829035157454e-06
"ENSG00000176399",-0.0235426723957062,0.136261492967606,0.0352584980428219,-8.3538388935267e-06
"ENSG00000172752",-0.0775308012962341,0.0322187021374702,0.0800598561763763,8.67474318511086e-06
"ENSG00000134853",0.216988667845726,-0.0381408929824829,-0.0606498271226883,1.5769932360854e-05
"ENSG00000159713",-0.303987920284271,0.201024487614632,0.0852695554494858,-8.17246132100991e-07
"ENSG00000131094",0.280775338411331,-0.151542320847511,0.0362610518932343,2.78330549008388e-06
"ENSG00000142677",-0.197949305176735,0.00130898994393647,0.00177125248592347,6.18970152572729e-05
"ENSG00000065618",0.037504069507122,0.251406192779541,-0.127459228038788,2.03124113795639e-06
"ENSG00000102524",-0.104778878390789,-0.173141062259674,0.127425953745842,2.37930430557753e-06
"ENSG00000151812",-0.113749563694,0.216500476002693,-0.0410527624189854,-1.98151724362106e-06
"ENSG00000189127",-0.033565379679203,0.29837042093277,0.0554168671369553,-1.16942715067125e-06
"ENSG00000251493",-0.0504929199814796,-0.248851239681244,0.0524772964417934,-1.74284036802419e-06
"ENSG00000143171",0.132188320159912,0.167851537466049,0.266944736242294,-2.89249128400115e-05
"ENSG00000170775",-0.165616676211357,0.125426456332207,0.221441939473152,-6.7313021645532e-06
"ENSG00000122574",-0.280340313911438,0.217296719551086,0.0598020367324352,1.72265367837099e-06
"ENSG00000163710",-0.0795299783349037,-0.0305402427911758,-0.162770867347717,2.83704639514326e-06
"ENSG00000122367",0.0697471648454666,0.243658542633057,0.197260066866875,-2.17935848922934e-05
"ENSG00000287080",-0.112916193902493,-0.103675916790962,-0.136260777711868,-1.60855779540725e-06
"ENSG00000180914",-0.150151342153549,-0.0136097744107246,-0.00768293626606464,-7.64272135711508e-06
"ENSG00000110203",-0.0428277254104614,-0.131285578012466,0.0198995638638735,-5.14989869770943e-06
"ENSG00000183715",0.144705548882484,0.298097878694534,0.0152411628514528,6.72786063660169e-06
"ENSG00000132000",-0.294609874486923,-0.00926142558455467,0.00571258505806327,0.000656148768030107
"ENSG00000186838",-0.0958786681294441,0.0127689307555556,-0.139638110995293,-4.73842010251246e-06
"ENSG00000148702",-0.203667476773262,0.129645138978958,-0.0224911235272884,7.78733635797835e-07
"ENSG00000152779",-0.152351558208466,-0.025992838665843,-0.0780108496546745,-9.91093293123413e-06
"ENSG00000162069",-0.0663205534219742,0.215894445776939,0.0206666123121977,-4.8573001549812e-06
"ENSG00000166106",0.0625052079558372,-0.256814450025558,0.167174234986305,-2.58604177361121e-06
"ENSG00000152969",-0.00649751210585237,0.403569728136063,0.0766026973724365,-8.48025956656784e-06
"ENSG00000268696",0.0799555107951164,-0.0329366661608219,-0.0431353636085987,-2.88916157842323e-06
"ENSG00000188039",-0.115387372672558,0.24213644862175,0.110986836254597,-3.2403142995463e-06
"ENSG00000049247",-0.077498659491539,-0.064866729080677,0.0797590240836143,-8.4136008808855e-06
"ENSG00000103460",0.271756321191788,0.0415569990873337,-0.11459719389677,-1.29541740534478e-06
"ENSG00000132205",-0.289920508861542,-0.10452775657177,0.0338348373770714,-9.1270203483873e-06
"ENSG00000229676",0.23930861055851,0.0357074663043022,-0.0720629319548607,3.51382482222107e-07
"ENSG00000179750",-0.152205392718315,-0.204409897327423,-0.0766621828079224,1.2684738067037e-05
"ENSG00000248713",-0.0128484116867185,0.232403844594955,0.00183821679092944,-1.25247959203989e-06
"ENSG00000116329",-0.0230458397418261,0.305093348026276,0.0342122204601765,4.63232595393492e-07
"ENSG00000159403",-0.23036515712738,-0.212314769625664,0.120099402964115,5.06641072206548e-07
"ENSG00000027644",-0.041933823376894,-0.0912899300456047,-0.0237464010715485,-4.15792591468289e-08
"ENSG00000196787",-0.13752207159996,-0.168625012040138,0.0846396312117577,1.35070649776026e-05
"ENSG00000229453",-0.189043492078781,-0.196245104074478,-0.14868725836277,-4.94841151521541e-06
"ENSG00000203772",0.0878767445683479,0.33367508649826,-0.110017143189907,1.1902480991921e-06
"ENSG00000176136",0.113878518342972,-0.00826524291187525,-0.0938811972737312,0.000113695168693084
"ENSG00000122136",-0.0888363495469093,0.0252269394695759,-0.0949128717184067,1.85987173608737e-05
"ENSG00000134198",-0.207600802183151,0.121408015489578,0.0381160564720631,-3.28995565723744e-06
"ENSG00000156127",-0.155989170074463,-0.261256605386734,0.179829895496368,7.57690122554777e-06
"ENSG00000134760",0.0645134970545769,0.300841301679611,0.0784947723150253,8.03616148914443e-06
"ENSG00000172232",0.211200907826424,0.0703567713499069,-0.00197240663692355,2.13156363315647e-06
"ENSG00000000005",-0.180533409118652,-0.023350965231657,0.0649533122777939,-6.78601691106451e-06
"ENSG00000127324",0.131204172968864,0.109194561839104,0.188459187746048,-1.60019662871491e-05
"ENSG00000108244",-0.194741755723953,0.0138130616396666,0.0331899225711823,8.46560069476254e-05
"ENSG00000189013",-0.040944516658783,-0.172451019287109,0.173409670591354,9.78248590399744e-06
"ENSG00000060982",-0.306951463222504,0.00648775324225426,-0.0380957126617432,6.3979114202084e-06
"ENSG00000274641",-0.0866819098591805,-0.123695142567158,-0.133328050374985,-1.70726843862212e-06
"ENSG00000084628",0.268691807985306,0.0976565331220627,-0.0185264963656664,-3.4556958325993e-06
"ENSG00000152936",-0.0468150787055492,0.0568159408867359,0.148501455783844,-1.14289969133097e-05
"ENSG00000204262",-0.308022350072861,-0.105915039777756,-0.101686611771584,1.29749071220431e-06
"ENSG00000118849",-0.278065353631973,0.0222292747348547,-0.0598932541906834,3.43389501722413e-06
"ENSG00000157423",-0.155707880854607,0.0452197417616844,0.15185010433197,7.72626481193583e-06
"ENSG00000153283",-0.207967221736908,-0.132233873009682,0.117775358259678,-1.69634211033554e-06
"ENSG00000110195",-0.179441854357719,-0.0905633345246315,0.0510716997087002,3.59106161340605e-05
"ENSG00000104901",-0.176676541566849,-0.132309913635254,0.0939380675554276,-9.58935015660245e-06
"ENSG00000170324",0.0276578292250633,0.305419355630875,0.111272014677525,-4.77359435535618e-06
"ENSG00000198807",0.181751608848572,-0.00408359011635184,0.0385012999176979,-1.20368749776389e-05
"ENSG00000173988",-0.0970644503831863,0.197304174304008,0.135096475481987,-3.89149590773741e-06
"ENSG00000205592",0.0149718197062612,0.160685509443283,-0.184793397784233,-6.18445983491256e-06
"ENSG00000128165",-0.140968695282936,-0.150398164987564,0.0694735646247864,-1.89292154573195e-06
"ENSG00000164742",-0.0433110110461712,0.352363467216492,0.0319531783461571,-1.04230466604349e-05
"ENSG00000101447",-0.20808233320713,-0.0818091705441475,-0.122903384268284,-2.46891067945398e-06
"ENSG00000108375",-0.0813805684447289,0.321817070245743,0.00597058050334454,4.97842563618178e-07
"ENSG00000196407",-0.192339599132538,0.380833864212036,0.043562076985836,0.000121765682706609
"ENSG00000112309",0.0892265513539314,0.104475177824497,0.127141416072845,-1.27616226563987e-06
