"","Factor 1","Factor 2","Factor 3","Factor 4"
"TCGA-HW-8320",2.30715990066528,-1.39949905872345,0.366589546203613,-2.03412866592407
"TCGA-HT-7469",-1.37630701065063,-2.20776796340942,-2.43173694610596,-2.8311550617218
"TCGA-06-5417",1.92529928684235,-3.74671626091003,-1.73128283023834,2.31438660621643
"TCGA-HT-7601",0.462479263544083,-0.726520419120789,2.87163352966309,3.57269525527954
"TCGA-28-5204",-3.51014518737793,-2.79140901565552,-2.77735877037048,-3.12523555755615
"TCGA-26-5136",-3.57017159461975,-1.80413496494293,-0.000772239116486162,3.29329872131348
"TCGA-HT-7603",0.482024639844894,4.06382513046265,0.745733678340912,-2.37700748443604
"TCGA-HT-7480",1.65494215488434,2.09898591041565,-1.42617845535278,-2.81474471092224
"TCGA-HT-A5R7",0.0965512692928314,3.28163290023804,1.19697535037994,3.06526374816895
"TCGA-06-5856",-3.15508008003235,-2.08873701095581,-2.61470985412598,-3.31342816352844
"TCGA-HT-8015",-2.99964070320129,4.35820055007935,2.45471858978271,-1.70174300670624
"TCGA-HW-8321",1.09843039512634,0.212398305535316,0.743448138237,-2.160400390625
"TCGA-HT-A615",0.769380390644073,0.617330491542816,0.427204579114914,3.42078304290771
"TCGA-CS-6667",1.69242310523987,-0.821626245975494,0.623996555805206,2.24633836746216
"TCGA-FG-7643",-2.83530735969543,4.37497329711914,0.700361013412476,3.32779359817505
"TCGA-HT-7856",-0.0434625782072544,4.28801345825195,-0.126386865973473,-2.49999356269836
"TCGA-FG-A60K",1.4480391740799,0.276159703731537,-0.718594133853912,3.10678291320801
"TCGA-76-4926",-3.90242576599121,0.319553196430206,0.0539138130843639,-2.62961840629578
"TCGA-HT-A619",2.66336965560913,-0.789765298366547,-6.38676118850708,-0.389288574457169
"TCGA-P5-A5EZ",0.837525248527527,-1.25889527797699,0.689350128173828,-0.744335949420929
"TCGA-32-1980",-3.35355710983276,2.15772557258606,2.4241771697998,-2.37904381752014
"TCGA-HT-7689",0.952473044395447,-0.171310320496559,1.06299090385437,3.40347242355347
"TCGA-HT-A61A",-0.597510993480682,4.85072469711304,0.951640129089355,3.57418036460876
"TCGA-HT-7680",-3.31085634231567,-0.0596521571278572,3.75087022781372,3.89613676071167
"TCGA-HT-A61C",-3.47083282470703,-0.54303240776062,-0.850026845932007,-2.52534413337708
"TCGA-DU-A5TU",1.26480650901794,-1.43229508399963,0.834764838218689,3.2409131526947
"TCGA-HT-7472",1.47537565231323,-1.06760728359222,1.48636031150818,-2.2842583656311
"TCGA-DU-6410",3.04253768920898,0.857562839984894,-5.53498029708862,-3.69951558113098
"TCGA-DU-5851",0.163043364882469,3.02517676353455,1.86971175670624,3.43761706352234
"TCGA-CS-4944",0.742452144622803,-0.123691961169243,1.33936190605164,-2.15365600585938
"TCGA-HW-7489",0.736868262290955,3.32216429710388,1.01871919631958,-2.4572319984436
"TCGA-DU-7290",-3.5898711681366,-0.852759122848511,1.95164680480957,3.75264286994934
"TCGA-DB-A4XA",0.929373323917389,0.865495920181274,-0.219831019639969,-2.62284183502197
"TCGA-HT-7860",-3.13431358337402,-0.429206758737564,-0.329851448535919,3.31557512283325
"TCGA-CS-5396",1.41889083385468,-0.624920845031738,-2.72245931625366,2.45152592658997
"TCGA-P5-A5F2",1.00395786762238,1.84330725669861,0.999245762825012,3.28887367248535
"TCGA-HT-7694",0.373328119516373,4.34765911102295,-0.965655267238617,-2.63030695915222
"TCGA-DU-6395",1.5821545124054,-0.847851693630219,1.82777309417725,-2.41792798042297
"TCGA-FG-7641",1.3630656003952,3.28504776954651,-1.52570283412933,-2.67068791389465
"TCGA-HT-8111",0.739469289779663,-0.141161978244781,2.32782602310181,-1.67001831531525
"TCGA-DU-8168",2.79111552238464,1.17087769508362,-4.96401166915894,2.23429036140442
"TCGA-HT-7607",-0.31670218706131,4.0784273147583,0.118205450475216,3.19005608558655
"TCGA-28-5220",-3.80329465866089,-2.1388828754425,-0.48506635427475,-2.65351295471191
"TCGA-HT-8013",1.33877813816071,-1.88448691368103,2.55227994918823,3.52193975448608
"TCGA-P5-A5F0",1.16704618930817,3.37570428848267,-2.03571081161499,-2.4913387298584
"TCGA-12-5295",-3.12687373161316,-4.11735391616821,-2.18966746330261,3.14715433120728
"TCGA-FG-A4MU",-3.46039772033691,-2.64023017883301,-1.65147280693054,-2.4327974319458
"TCGA-DB-5276",-0.0101595818996429,1.63611221313477,3.07008171081543,-1.68047547340393
"TCGA-DB-A64P",1.89612352848053,-0.241913616657257,-1.53258717060089,-2.55306172370911
"TCGA-DU-7292",-2.84246134757996,3.43603014945984,-1.64327239990234,-3.00587677955627
"TCGA-HT-7676",1.55258882045746,-1.42839217185974,2.45427536964417,-1.59223592281342
"TCGA-DB-5277",1.50911748409271,0.00799527298659086,-0.230124652385712,-2.13986730575562
"TCGA-CS-6668",2.78411793708801,0.570220708847046,-4.09122562408447,2.28700995445251
"TCGA-32-5222",-3.38589358329773,-2.97250699996948,-1.93126773834229,-2.79776287078857
"TCGA-FG-8188",1.66173923015594,-1.37389242649078,0.977237641811371,-2.11424016952515
"TCGA-DU-6405",-3.00007677078247,-1.62408876419067,-1.99368894100189,2.59481692314148
"TCGA-DH-5144",2.53239631652832,-0.174420908093452,-3.01310086250305,2.39483332633972
"TCGA-HT-7467",-0.0273105669766665,3.33665418624878,-0.0456535592675209,-2.73890709877014
"TCGA-HT-7474",0.52444976568222,3.29585361480713,1.47203326225281,-2.33108043670654
"TCGA-06-5412",-3.58275127410889,-2.19650793075562,1.06108522415161,3.26045680046082
"TCGA-DU-7006",-3.19943761825562,-2.22234106063843,0.288522273302078,3.40270686149597
"TCGA-06-5858",-3.91223406791687,-1.91401898860931,0.807330310344696,1.56901752948761
"TCGA-DB-A64Q",1.1582156419754,0.349862813949585,-1.9481805562973,3.0312602519989
"TCGA-06-5418",-3.55242156982422,-2.93473863601685,-1.06224858760834,1.64859235286713
"TCGA-26-5139",-3.83931660652161,-1.36608254909515,-1.05502986907959,3.28706169128418
"TCGA-FG-8189",-1.27002251148224,6.34218883514404,0.29499763250351,2.84622716903687
"TCGA-HT-8113",-0.202169880270958,5.22954368591309,-0.117500938475132,3.31403779983521
"TCGA-HT-7902",-0.424823999404907,1.54640221595764,2.30842661857605,3.69197797775269
"TCGA-HT-7485",1.37689089775085,-0.169620186090469,2.62229537963867,-2.08006501197815
"TCGA-HT-7690",1.33895349502563,-0.323222547769547,1.98631691932678,-2.04819083213806
"TCGA-DU-7013",-3.25210165977478,-0.54293292760849,-1.75058722496033,-3.07393622398376
"TCGA-DB-A4XD",2.17166948318481,-1.17814910411835,0.230153784155846,-2.4576244354248
"TCGA-HT-8110",-3.73154783248901,-0.197024062275887,2.28742575645447,-2.14994430541992
"TCGA-DU-A5TR",0.781967520713806,-1.76398062705994,3.11437821388245,-1.56778788566589
"TCGA-DB-5274",1.43973338603973,-0.653242647647858,-2.06574606895447,2.66587948799133
"TCGA-DU-6396",0.865422129631042,-3.08869862556458,2.00530529022217,2.89620780944824
"TCGA-26-1442",0.909551680088043,-0.263441383838654,1.22845864295959,-2.44226408004761
"TCGA-HT-7476",0.962567746639252,1.92392337322235,0.417340695858002,-2.51409769058228
"TCGA-CS-6290",0.464966028928757,-1.16079092025757,3.8170280456543,-1.69840931892395
"TCGA-FG-5962",1.25794589519501,2.9374520778656,-1.34597957134247,-2.71809792518616
"TCGA-DU-5854",-3.26332116127014,-0.480601698160172,0.758730590343475,3.23112893104553
"TCGA-HT-7471",2.2594301700592,-0.564536333084106,-1.47281420230865,2.7432017326355
"TCGA-FG-6688",-3.21847009658813,0.191669508814812,1.92277014255524,3.69976258277893
"TCGA-HT-A5R5",0.226462438702583,0.905297160148621,3.11426424980164,3.72125053405762
"TCGA-DU-8162",-2.69374108314514,4.62777853012085,0.48723766207695,3.50997757911682
"TCGA-HT-A5RB",1.57815682888031,1.7834757566452,0.287606179714203,-2.15824389457703
"TCGA-DU-A5TS",1.12524521350861,-0.271935403347015,0.972805619239807,-1.85926747322083
"TCGA-DB-A4X9",1.64258193969727,0.438514560461044,1.51419031620026,3.28306150436401
"TCGA-HT-7609",1.73358380794525,-1.17053389549255,1.38100445270538,-2.23684120178223
"TCGA-DU-5853",1.22059369087219,-0.168557405471802,1.97874736785889,-1.36564135551453
"TCGA-28-2510",-3.29673719406128,3.2836492061615,1.22861242294312,3.42370557785034
"TCGA-HT-7687",1.66312348842621,1.31035268306732,-2.55709910392761,-2.79375028610229
"TCGA-06-5413",-3.67546916007996,-2.37774848937988,-1.32221126556396,-2.93072056770325
"TCGA-DU-A5TP",0.927114248275757,-1.92554581165314,1.81054413318634,-1.78938591480255
"TCGA-DU-7010",0.956089317798615,-0.903274774551392,-0.30679327249527,2.82314229011536
"TCGA-DB-A4XE",1.34190571308136,0.889099299907684,0.927827775478363,3.55713224411011
"TCGA-DB-5275",2.06579875946045,-0.360744297504425,0.140857547521591,-2.20001173019409
"TCGA-HT-7611",2.02179598808289,-1.7751978635788,1.7840416431427,-2.07624459266663
"TCGA-HT-7691",-2.90645051002502,-0.399531155824661,2.29958844184875,3.73449420928955
"TCGA-DB-A4XF",2.02883458137512,0.258848518133163,0.197849243879318,3.41608262062073
"TCGA-E1-5305",1.59938049316406,0.456955909729004,0.0503467880189419,-2.55680465698242
"TCGA-HT-8010",0.181513294577599,3.14056491851807,1.19283497333527,3.43795776367188
"TCGA-EZ-7264",2.5013599395752,0.648129105567932,-3.37592363357544,2.61613965034485
"TCGA-41-5651",-2.9140772819519,0.205317035317421,-3.52298927307129,2.80135941505432
"TCGA-DB-A64X",2.16658496856689,-0.23226110637188,-0.4177166223526,3.06343531608582
"TCGA-FG-6692",-3.83485078811646,-2.82073378562927,-2.68372893333435,-3.20039653778076
"TCGA-HT-A5RA",-3.65227818489075,-2.21031355857849,-1.8185840845108,2.65491628646851
"TCGA-DB-A64S",1.22538185119629,-1.71222543716431,2.32884097099304,-1.89718520641327
"TCGA-FG-7634",0.952514588832855,-0.837449610233307,0.131605133414268,-2.61027002334595
"TCGA-FG-A4MW",-3.03288531303406,0.574208319187164,-1.83241295814514,-2.8426206111908
"TCGA-DU-7012",-3.47605133056641,-0.450005084276199,2.43490362167358,3.86052083969116
"TCGA-HT-8011",-2.22402215003967,-0.333649396896362,-1.40522336959839,-2.62991833686829
"TCGA-FG-7637",1.87829065322876,-0.46163147687912,-2.55393266677856,-3.08008289337158
"TCGA-P5-A5EU",0.418108940124512,-3.27552008628845,0.311166703701019,-2.35878396034241
"TCGA-E1-5304",2.17129993438721,-2.6991856098175,-3.16272711753845,-2.96800947189331
"TCGA-DU-7015",1.60590577125549,-1.5149587392807,1.67946231365204,1.92259013652802
"TCGA-HT-A5RC",-2.79305076599121,-1.96631336212158,-1.31253886222839,2.88923263549805
"TCGA-HT-8558",-2.53938841819763,6.30385875701904,1.43444514274597,3.37925291061401
"TCGA-DU-5849",0.729921281337738,2.62061190605164,-1.00646209716797,-2.79256749153137
"TCGA-HT-A617",-2.95019435882568,0.510284006595612,0.795897364616394,-2.00655627250671
"TCGA-HT-8563",0.141803503036499,-3.27659702301025,3.24626874923706,3.80983781814575
"TCGA-CS-4942",0.918284058570862,-0.478506147861481,2.56636118888855,3.30717635154724
"TCGA-HW-A5KM",1.53744971752167,-3.38403296470642,2.93896746635437,-1.71181130409241
"TCGA-76-4927",-3.58040189743042,-2.04572606086731,-0.937999784946442,-2.58690714836121
"TCGA-DU-5871",1.54716265201569,-0.419444710016251,1.412801861763,3.19813919067383
"TCGA-06-1804",-3.86899280548096,-0.123232029378414,-0.887566566467285,2.95248413085938
"TCGA-CS-5393",1.15279412269592,0.617342174053192,1.65203809738159,-1.9292368888855
"TCGA-HW-7495",0.942616879940033,3.03195714950562,-0.0876370221376419,3.23005509376526
"TCGA-FG-8191",1.01213443279266,-0.456251502037048,2.39440369606018,-1.8661527633667
"TCGA-DU-6400",2.31045889854431,1.29231441020966,-3.57656383514404,2.31969237327576
"TCGA-FG-7636",1.71725070476532,0.0939906910061836,0.617424249649048,-2.3340208530426
"TCGA-DB-A64L",1.18022418022156,2.26847457885742,-1.65538167953491,3.15690565109253
"TCGA-FG-7638",1.3411431312561,1.90439033508301,-0.725686430931091,2.96438908576965
"TCGA-HT-7693",2.4923734664917,-2.36906266212463,0.118654452264309,3.15263342857361
"TCGA-DB-5281",1.93449354171753,0.928277790546417,-0.143545135855675,-2.09123992919922
"TCGA-FG-6691",0.822086036205292,-1.67353987693787,2.84861493110657,3.11111688613892
"TCGA-DU-7009",1.5494669675827,2.07511258125305,-1.55149805545807,2.86641144752502
"TCGA-DU-5847",-3.51053214073181,-0.979222118854523,0.407272905111313,3.16613411903381
"TCGA-DU-A5TW",1.88030016422272,-1.88594353199005,-0.0251579079777002,2.75077724456787
"TCGA-HT-A4DV",-0.0297672282904387,2.60879945755005,0.696818351745605,3.27135181427002
"TCGA-HT-7854",-2.92262148857117,1.27248001098633,3.11922216415405,-1.84856271743774
"TCGA-HT-8109",0.958739757537842,2.95295929908752,-0.311134725809097,-2.61269116401672
"TCGA-HT-8105",1.77698993682861,1.54555869102478,-2.80557942390442,-2.78516578674316
"TCGA-P5-A5ET",1.64874064922333,1.70046055316925,-0.732911884784698,-2.50969290733337
"TCGA-76-4928",-3.69281983375549,-2.68650913238525,-1.02828943729401,3.2303786277771
"TCGA-CS-5397",-3.50256896018982,2.11614394187927,1.02691948413849,3.47716474533081
"TCGA-DB-5279",1.79073262214661,1.32228589057922,-1.42113876342773,-2.64977836608887
"TCGA-HT-7877",0.674066364765167,2.70400071144104,-0.482642859220505,3.13276481628418
"TCGA-HT-7692",1.83769834041595,-0.0640034824609756,-1.17515516281128,-2.71465468406677
"TCGA-12-5299",-3.51582717895508,-2.35261058807373,-1.44790303707123,3.46901655197144
"TCGA-DB-A4XH",1.86815130710602,1.76169681549072,-2.2980797290802,3.01813864707947
"TCGA-HT-8104",-3.33050155639648,0.216657057404518,-1.32213354110718,2.64234685897827
"TCGA-CS-5394",2.70004844665527,-0.315521419048309,-4.5848388671875,-3.21515202522278
"TCGA-HT-7873",1.39098501205444,-1.16572880744934,1.55976581573486,-2.02782034873962
"TCGA-HT-7602",0.276859641075134,0.37885582447052,2.93186163902283,-2.01823616027832
"TCGA-HT-7881",0.0439616516232491,4.17126607894897,0.300168424844742,-2.49055218696594
"TCGA-76-4932",-3.36385297775269,-3.28144574165344,-2.76275634765625,2.75343728065491
"TCGA-FG-8186",1.24026334285736,0.48330482840538,0.433357715606689,3.42671680450439
"TCGA-DH-5142",1.38270699977875,-2.7689151763916,1.80937314033508,-1.74555015563965
